hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
00,120248598576010303,ACTIVE,400,2.41,54,4,3,1,0,0
00,120249498956880425,ACTIVE,170,2.39,33,1,1,0,0,0
00,120249405261240425,ACTIVE,250,2.36,47,1,1,0,0,0
00,120248539964750462,ACTIVE,60,2.34,31,2,2,1,1,57.98
00,120245559170210129,ACTIVE,150,2.31,87,2,4,0,0,0
00,120249563397690389,ACTIVE,100,2.25,18,1,2,0,0,0
00,120246601799340686,ACTIVE,80,2.23,12,0,0,0,0,0
00,120248530207740214,ACTIVE,85,2.19,23,0,0,0,0,0
00,120249263984640425,ACTIVE,220,2.17,89,0,0,0,0,0
00,120248278827710629,ACTIVE,100,2.15,46,2,2,0,0,0
00,120247772225630320,ACTIVE,111,2.14,63,1,1,0,0,0
00,120247772225530320,ACTIVE,111,2.1,56,2,2,0,0,0
00,120245031811820436,ACTIVE,285,2.09,78,2,7,1,0,0
00,120247420555310752,ACTIVE,100,2.06,33,1,2,1,0,0
00,120246670033370677,ACTIVE,583,2,94,1,2,0,0,0
00,120248475372230175,ACTIVE,152,1.98,57,1,1,0,0,0
00,120248895819210303,ACTIVE,250,1.9,46,0,1,0,0,0
00,120245306349070462,ACTIVE,289,1.89,25,1,2,1,0,0
00,120246402943010533,ACTIVE,101,1.87,76,2,2,0,0,0
00,120247530616290752,ACTIVE,300,1.84,74,2,2,0,0,0
00,120249842842440168,ACTIVE,100,1.84,25,1,1,0,0,0
00,120245400790120686,ACTIVE,454,1.83,15,0,0,0,0,0
00,120245644530400129,ACTIVE,115,1.8,71,1,1,0,0,0
00,120245689540550436,ACTIVE,344,1.79,88,1,2,0,0,0
00,120248716761170509,ACTIVE,284,1.74,55,2,1,0,0,0
00,120247120490860177,ACTIVE,244,1.69,31,1,1,0,0,0
00,120248464770270509,ACTIVE,300,1.69,51,2,2,0,0,0
00,120249590238070425,ACTIVE,130,1.66,26,0,0,0,0,0
00,120250142532660042,ACTIVE,100,1.65,23,0,0,0,0,0
00,120249780333240544,ACTIVE,80,1.64,26,0,0,0,0,0
00,120241119247090090,ACTIVE,1122,1.63,23,0,1,0,0,0
00,120251662445930577,ACTIVE,122,1.63,30,0,1,0,0,0
00,120247746919330677,ACTIVE,123,1.63,33,0,0,0,0,0
00,120250210018830100,ACTIVE,500,1.62,48,1,1,0,0,0
00,120247840016240032,ACTIVE,100,1.6,44,0,1,0,0,0
00,120244794017770320,ACTIVE,360,1.59,41,1,1,0,0,0
00,120247376442080650,ACTIVE,122,1.58,10,0,0,0,0,0
00,120246610839630125,ACTIVE,857,1.57,55,1,2,1,0,0
00,120254737105120211,ACTIVE,200,1.57,25,0,0,0,0,0
00,120250790045220586,ACTIVE,300,1.56,36,1,2,0,0,0
00,120248855168720455,ACTIVE,100,1.53,43,5,5,1,0,0
00,120246919904290533,ACTIVE,102,1.51,92,4,5,0,0,0
00,120250877852440057,ACTIVE,330,1.51,22,0,0,0,0,0
00,120247683741070320,ACTIVE,114,1.51,59,0,0,0,0,0
00,120246544819150686,ACTIVE,544,1.51,13,0,0,0,0,0
00,120248424742670214,ACTIVE,330,1.5,53,2,2,1,0,0
00,120249863261790065,ACTIVE,120,1.49,62,1,2,1,1,76.97
00,120248570625820214,ACTIVE,130,1.46,45,0,0,0,0,0
00,120249325405290389,ACTIVE,100,1.46,54,1,2,0,0,0
00,120247800928570707,ACTIVE,80,1.45,25,0,0,0,0,0
00,120246440355140780,ACTIVE,200,1.43,23,1,1,0,0,0
00,120248735036530642,ACTIVE,739,1.4,38,2,3,0,0,0
00,120247757162930032,ACTIVE,100,1.4,22,0,0,0,0,0
00,120247866597170389,ACTIVE,307,1.4,52,3,6,2,0,0
00,120247634863390564,ACTIVE,500,1.37,81,2,2,1,0,0
00,120248753550740509,ACTIVE,200,1.36,51,2,1,0,0,0
00,120248444826180167,ACTIVE,80,1.35,40,0,0,0,0,0
00,120250034925940048,ACTIVE,200,1.35,19,1,2,0,0,0
00,120249819292400663,ACTIVE,200,1.32,3,0,0,0,0,0
00,120252730588500450,ACTIVE,200,1.31,10,0,0,0,0,0
00,120246219468190177,ACTIVE,101,1.3,26,2,3,0,0,0
00,120249843765220065,ACTIVE,1554,1.29,38,1,3,0,0,0
00,120250992480940319,ACTIVE,80,1.29,9,1,2,0,0,0
00,120251256015310577,ACTIVE,113,1.29,19,0,1,0,0,0
00,120251628891720577,ACTIVE,101,1.28,39,0,1,1,0,0
00,120247347738400650,ACTIVE,122,1.26,11,0,1,0,0,0
00,120249778711410544,ACTIVE,87,1.25,52,0,0,0,0,0
00,120250449834830589,ACTIVE,155,1.24,18,2,2,0,0,0
00,120246291786110686,ACTIVE,100,1.24,24,0,1,1,0,0
00,120245516609390788,ACTIVE,100,1.23,18,0,0,0,0,0
00,120248427377090214,ACTIVE,130,1.22,36,1,2,0,0,0
00,120248574839550695,ACTIVE,100,1.22,34,0,0,0,0,0
00,120246180858520686,ACTIVE,131,1.2,23,1,2,0,0,0
00,120248800208810303,ACTIVE,200,1.2,40,2,3,0,0,0
00,120252191525360210,ACTIVE,234,1.2,22,0,1,0,0,0
00,120246733901990065,ACTIVE,80,1.19,19,0,0,0,0,0
00,120255712681770771,ACTIVE,300,1.18,44,0,0,0,0,0
00,120246266411970436,ACTIVE,113,1.17,45,2,2,0,0,0
00,120249405042580425,ACTIVE,250,1.16,36,0,1,0,0,0
00,120248479510860214,ACTIVE,220,1.15,22,1,2,2,1,22.98
00,120254636451560211,ACTIVE,200,1.14,31,0,1,0,0,0
00,120249953993750065,ACTIVE,117,1.13,24,0,0,0,0,0
00,120248808876980090,ACTIVE,709,1.13,38,2,4,0,1,62.38999999999999
00,120247516592890470,ACTIVE,10,1.13,9,1,1,1,1,64.73
00,120250391163140431,ACTIVE,130,1.12,38,1,1,0,0,0
00,120251209489320589,ACTIVE,97,1.12,18,0,1,0,0,0
00,120249021714300389,ACTIVE,100,1.11,38,2,2,0,0,0
00,120252064052550709,ACTIVE,300,1.1,18,0,0,0,0,0
00,120247791798810032,ACTIVE,789,1.1,33,0,0,0,0,0
00,120245546363590146,ACTIVE,100,1.1,4,1,1,1,1,41.98
00,120247720693810677,ACTIVE,165,1.09,24,0,0,0,0,0
00,120248563890830642,ACTIVE,96,1.09,18,0,0,0,0,0
00,120249669211920469,IN_PROCESS,200,1.07,42,0,0,0,0,0
00,120250586047790725,ACTIVE,500,1.07,79,1,3,0,0,0
00,120246601799400686,ACTIVE,80,1.07,10,0,0,0,0,0
00,120249481659380561,ACTIVE,100,1.06,38,1,1,0,0,0
00,120245583795310146,ACTIVE,612,1.06,32,1,1,0,0,0
00,120246754801740509,ACTIVE,350,1.05,28,0,0,0,0,0
00,120247897600400097,ACTIVE,225,1.05,56,0,0,0,0,0
00,120247646194930320,ACTIVE,148,1.04,22,1,1,0,0,0
00,120247570450760470,ACTIVE,50,1.03,20,1,1,0,0,0
00,120249120674110404,ACTIVE,200,1.01,10,0,0,0,0,0
00,120247680102270175,ACTIVE,925,1,83,1,3,0,0,0
00,120246976043510780,ACTIVE,200,0.99,24,1,1,0,0,0
00,120249535556040425,ACTIVE,170,0.98,15,0,0,0,0,0
00,120247105534220320,ACTIVE,300,0.98,39,1,1,0,0,0
00,120247258927520533,ACTIVE,100,0.97,55,3,3,0,0,0
00,120249590238100425,ACTIVE,130,0.97,13,0,0,0,0,0
00,120247215908320172,ACTIVE,200,0.97,35,1,2,0,0,0
00,120250857934870725,ACTIVE,100,0.96,8,0,0,0,0,0
00,120248854598290455,ACTIVE,522,0.95,51,1,2,0,0,0
00,120253323556200054,ACTIVE,237,0.95,16,1,2,0,0,0
00,120251588323280577,ACTIVE,105,0.95,8,0,0,0,1,28.98
00,120249528164640126,ACTIVE,84,0.95,12,0,0,0,0,0
00,120248575303210167,ACTIVE,80,0.91,20,1,1,0,0,0
00,120246299721450751,ACTIVE,195,0.9,9,0,1,0,0,0
00,120247136451350725,ACTIVE,1000,0.88,23,1,1,0,0,0
00,120251465994490577,ACTIVE,122,0.87,14,2,2,1,0,0
00,120253582875810210,ACTIVE,115,0.87,17,0,0,0,0,0
00,23858596207930799,ACTIVE,100,0.86,13,0,1,0,0,0
00,120246865117370320,ACTIVE,400,0.84,29,0,0,0,0,0
00,120248845877420708,ACTIVE,455,0.84,18,0,3,0,0,0
00,120248012782330065,ACTIVE,101,0.84,13,0,0,0,0,0
00,120249912744240152,ACTIVE,90,0.83,23,0,1,0,0,0
00,120246293141950436,ACTIVE,210,0.83,50,0,1,0,0,0
00,120247516592950470,ACTIVE,10,0.83,5,0,0,0,0,0
00,120250853301220392,ACTIVE,100,0.83,21,1,2,0,0,0
00,120245638609160175,ACTIVE,755,0.82,30,2,4,0,0,0
00,120250649411990351,ACTIVE,80,0.82,86,0,0,0,0,0
00,120247924205270214,ACTIVE,85,0.82,8,0,0,0,0,0
00,120247567923150752,ACTIVE,100,0.8,1,0,0,0,0,0
00,120248499764030006,ACTIVE,80,0.78,36,0,0,0,0,0
00,120247694368170677,ACTIVE,265,0.78,35,1,1,0,0,0
00,120249616030380561,ACTIVE,327,0.78,46,0,0,0,0,0
00,120245380137820707,ACTIVE,80,0.77,15,0,0,0,0,0
00,120245546721500146,ACTIVE,137,0.77,8,0,0,0,0,0
00,120250857475900725,ACTIVE,100,0.77,25,1,1,1,0,0
00,120249498855210425,ACTIVE,170,0.76,17,1,1,0,0,0
00,120245481989440065,ACTIVE,80,0.76,22,0,0,0,0,0
00,120246665711360125,ACTIVE,115,0.76,21,1,1,0,0,0
00,120244418309490436,ACTIVE,145,0.74,36,1,1,0,0,0
00,120246243213280686,ACTIVE,100,0.73,11,0,0,0,0,0
00,120249535685550425,ACTIVE,170,0.73,12,0,0,0,0,0
00,120250822896400725,ACTIVE,100,0.73,13,0,1,1,1,68.55999999999999
00,120250940451810319,ACTIVE,100,0.72,13,0,1,0,0,0
00,120250156416670100,ACTIVE,500,0.72,53,1,3,0,0,0
00,120249549329810564,ACTIVE,130,0.7,11,0,0,0,0,0
00,120251742686670577,ACTIVE,89,0.7,8,0,0,0,0,0
00,120247389999270241,ACTIVE,238,0.7,45,1,2,0,0,0
00,120247778101050674,ACTIVE,250,0.69,28,2,2,0,0,0
00,120246276526570788,ACTIVE,50,0.68,26,1,1,1,0,0
00,120254737105200211,ACTIVE,85,0.68,7,0,0,0,0,0
00,120247011370610177,ACTIVE,100,0.68,10,0,0,0,0,0
00,120250036356910725,ACTIVE,200,0.67,14,0,1,0,0,0
00,120244164741820146,ACTIVE,260,0.67,38,0,0,0,0,0
00,120244618043630436,ACTIVE,279,0.66,45,3,4,0,0,0
00,120246710213410090,ACTIVE,225,0.66,27,0,1,0,0,0
00,120250078530630065,ACTIVE,94,0.66,12,0,1,1,0,0
00,120246500280680686,ACTIVE,100,0.65,9,2,5,0,0,0
00,120245334049540065,ACTIVE,625,0.65,14,0,0,0,0,0
00,120249242219710126,ACTIVE,242,0.65,14,0,1,0,0,0
00,120250109955700695,ACTIVE,350,0.65,35,1,1,0,0,0
00,120246210137720125,ACTIVE,300,0.65,10,0,0,0,0,0
00,120250202122870116,ACTIVE,196,0.63,22,0,0,0,0,0
00,120249525081250564,ACTIVE,300,0.63,32,1,1,0,0,0
00,120247476545030470,ACTIVE,10,0.62,2,0,0,0,0,0
00,120248503550700175,ACTIVE,435,0.61,45,1,1,0,0,0
00,120246347471430686,ACTIVE,100,0.61,8,0,0,0,0,0
00,120249232068930561,ACTIVE,100,0.61,17,1,0,0,0,0
00,120251014949630319,ACTIVE,100,0.61,10,0,0,0,0,0
00,120249515059370564,ACTIVE,150,0.6,18,0,0,0,0,0
00,120249863194110065,ACTIVE,80,0.59,25,0,0,0,0,0
00,120250329792700100,ACTIVE,500,0.59,13,0,2,0,0,0
00,120245837521970436,ACTIVE,107,0.59,26,3,1,0,0,0
00,120252409412390368,ACTIVE,100,0.58,20,2,4,0,0,0
00,120247137870610032,ACTIVE,100,0.58,15,1,1,0,0,0
00,120251997719170404,ACTIVE,250,0.58,13,1,2,0,0,0
00,120245640145600146,ACTIVE,100,0.57,4,0,0,0,0,0
00,120249539339830561,ACTIVE,1000,0.57,50,2,2,0,0,0
00,120250285289280319,ACTIVE,120,0.56,9,0,0,0,0,0
00,120252471912540651,ACTIVE,80,0.56,17,0,0,0,0,0
00,120249794046480455,ACTIVE,137,0.55,10,0,0,0,0,0
00,120248416746740708,ACTIVE,145,0.54,21,0,0,0,0,0
00,120246739474360179,ACTIVE,160,0.52,12,0,0,0,0,0
00,120249671961090152,ACTIVE,100,0.52,31,0,0,0,0,0
00,120249470979790126,ACTIVE,500,0.51,14,0,0,0,0,0
00,120250623729250057,ACTIVE,100,0.51,6,1,1,0,0,0
00,120253587305330054,ACTIVE,107,0.51,12,0,0,0,0,0
00,120243117326020544,ACTIVE,300,0.51,14,0,0,0,0,0
00,120253582875740210,ACTIVE,173,0.5,20,0,0,0,0,0
00,120247495951400752,ACTIVE,382,0.49,21,0,1,0,0,0
00,120249780801750065,ACTIVE,120,0.49,15,0,0,0,0,0
00,120250429106170100,ACTIVE,500,0.49,6,0,2,1,0,0
00,120247614409850674,ACTIVE,200,0.48,11,0,0,0,0,0
00,120248593554660175,ACTIVE,90,0.48,21,0,1,0,0,0
00,120246229939410436,ACTIVE,100,0.48,12,0,0,0,0,0
00,120249480059500561,ACTIVE,100,0.47,12,0,0,0,0,0
00,120248376824430629,ACTIVE,80,0.46,20,0,1,0,0,0
00,120245481989400065,ACTIVE,119,0.45,9,0,0,0,0,0
00,120249780307490544,ACTIVE,80,0.45,5,0,0,0,0,0
00,120247291716580533,ACTIVE,100,0.45,21,1,1,0,0,0
00,120248696671020084,ACTIVE,400,0.45,11,1,1,0,0,0
00,120249687202530455,ACTIVE,422,0.45,17,0,0,0,0,0
00,6973002165426,ACTIVE,50,0.44,13,0,0,0,0,0
00,120245539332330436,ACTIVE,200,0.44,32,0,0,0,0,0
00,120246253656250788,ACTIVE,100,0.44,5,1,1,0,0,0
00,120246931507190320,ACTIVE,120,0.44,18,0,1,0,0,0
00,120247384368960172,ACTIVE,100,0.44,12,1,1,0,0,0
00,120252301917290368,ACTIVE,350,0.44,15,1,1,0,0,0
00,120253612810330210,ACTIVE,119,0.44,4,0,0,0,0,0
00,120248709393500090,ACTIVE,100,0.43,15,1,2,0,0,0
00,120249535727510116,ACTIVE,250,0.42,10,0,0,0,0,0
00,120247519982390097,ACTIVE,296,0.42,15,0,0,0,0,0
00,120246411190320686,ACTIVE,100,0.42,7,0,0,0,0,0
00,120250034926020048,ACTIVE,200,0.41,9,0,0,1,1,37.980000000000004
00,120250586322820725,ACTIVE,100,0.41,19,0,2,0,0,0
00,120250940063730319,ACTIVE,170,0.4,13,0,0,0,0,0
00,120244349823030686,ACTIVE,100,0.4,15,0,0,0,0,0
00,120249480059560561,ACTIVE,100,0.4,4,0,0,0,0,0
00,120253566147070054,ACTIVE,214,0.4,4,0,0,0,0,0
00,120249619569610561,ACTIVE,100,0.4,12,0,0,0,0,0
00,120250853301190392,ACTIVE,200,0.39,11,1,1,0,0,0
00,120247476544590470,ACTIVE,10,0.38,4,1,1,0,0,0
00,120241066464020065,ACTIVE,429,0.38,12,0,0,0,0,0
00,120247516592720470,ACTIVE,10,0.38,6,0,0,0,0,0
00,120247937729520097,ACTIVE,160,0.37,11,0,0,0,0,0
00,120248571162820214,ACTIVE,220,0.37,9,0,1,1,0,0
00,120247857369820674,ACTIVE,350,0.37,11,0,1,0,0,0
00,120248967678300303,ACTIVE,50,0.37,10,0,0,0,0,0
00,120245263261150146,ACTIVE,181,0.37,19,0,0,0,0,0
00,120249671720930152,ACTIVE,100,0.37,3,0,0,0,0,0
00,120252730588470450,ACTIVE,80,0.37,8,0,0,0,0,0
00,120249999663760100,ACTIVE,500,0.36,15,0,1,0,0,0
00,120249729585740544,ACTIVE,240,0.36,10,0,0,0,0,0
00,120252269835990722,ACTIVE,80,0.35,7,1,1,0,0,0
00,120248541516690291,ACTIVE,200,0.35,22,1,1,0,0,0
00,120249220581040455,ACTIVE,100,0.34,7,0,0,0,0,0
00,120249300729750589,ACTIVE,235,0.34,25,0,0,0,0,0
00,120248304803400065,ACTIVE,122,0.34,12,0,0,0,0,0
00,120248927739830303,ACTIVE,200,0.33,2,0,0,0,0,0
00,120251621534730577,ACTIVE,126,0.33,4,0,0,0,0,0
00,120248623149560090,ACTIVE,156,0.33,19,0,0,0,0,0
00,120247412164970172,ACTIVE,80,0.33,1,0,0,0,0,0
00,120252495546580368,ACTIVE,80,0.33,12,0,1,0,0,0
00,120246985309150320,ACTIVE,120,0.33,19,0,1,0,0,0
00,120249535670950425,ACTIVE,170,0.32,8,0,0,0,0,0
00,120246500280520686,ACTIVE,100,0.32,5,0,0,0,0,0
00,120249545634930561,ACTIVE,400,0.32,21,2,2,0,0,0
00,120249100983530561,ACTIVE,900,0.32,14,1,2,0,0,0
00,120249422827560642,ACTIVE,191,0.31,10,0,1,0,0,0
00,120248571011250214,ACTIVE,220,0.31,17,1,1,0,0,0
00,120245218353240788,ACTIVE,200,0.31,21,0,0,0,0,0
00,120248715816730090,ACTIVE,1221,0.31,19,0,2,0,0,0
00,120246540840350434,ACTIVE,100,0.31,7,0,0,0,0,0
00,120246808176070320,ACTIVE,120,0.3,12,0,0,0,0,0
00,120247361224960533,ACTIVE,69,0.3,14,0,0,0,0,0
00,120248748743400509,ACTIVE,80,0.3,10,0,1,0,0,0
00,120247516592700470,ACTIVE,10,0.3,5,0,0,0,0,0
00,120249474040130389,ACTIVE,100,0.3,12,1,1,1,1,36.28
00,120249620266300561,ACTIVE,100,0.29,6,0,0,0,0,0
00,120251354404600722,ACTIVE,80,0.29,7,0,0,0,0,0
00,120249516466840544,ACTIVE,80,0.29,8,0,0,0,0,0
00,120248361160970477,ACTIVE,100,0.28,6,0,0,0,0,0
00,120252392644570722,ACTIVE,80,0.27,2,0,0,0,0,0
00,120246901356730172,ACTIVE,100,0.26,4,1,1,1,0,0
00,120252524455940722,ACTIVE,40,0.26,6,1,1,0,0,0
00,120246485397990125,ACTIVE,100,0.26,5,0,0,0,0,0
00,120249461012860564,ACTIVE,150,0.26,13,0,0,0,0,0
00,120249356231560425,ACTIVE,170,0.26,20,0,1,0,0,0
00,120246471244780065,ACTIVE,124,0.26,5,0,1,0,0,0
00,120247881144500016,ACTIVE,80,0.26,6,0,0,0,0,0
00,120247586782450752,ACTIVE,82,0.25,18,0,0,0,0,0
00,120248975012480303,ACTIVE,80,0.25,12,0,0,0,0,0
00,120246676754100650,ACTIVE,100,0.25,13,0,0,0,0,0
00,120253585833660210,ACTIVE,134,0.25,5,0,0,0,0,0
00,120253455387470054,ACTIVE,100,0.25,8,0,0,0,0,0
00,120252820408830045,ACTIVE,250,0.25,5,0,0,0,0,0
00,120252182229950450,ACTIVE,160,0.25,6,2,2,0,0,0
00,120247584490890320,ACTIVE,105,0.24,11,0,0,0,0,0
00,120251827078290368,ACTIVE,80,0.24,9,0,0,0,0,0
00,120251254946790722,ACTIVE,80,0.24,5,0,0,0,0,0
00,120247361225020533,ACTIVE,69,0.24,28,0,0,0,0,0
00,120249619569300561,ACTIVE,100,0.24,6,1,1,0,0,0
00,120248747473560291,ACTIVE,80,0.24,7,0,0,0,0,0
00,120249737694600455,ACTIVE,243,0.23,3,0,0,0,0,0
00,120249368056430564,ACTIVE,80,0.23,10,0,0,0,0,0
00,120246939922390780,ACTIVE,120,0.23,5,0,0,0,0,0
00,120244823852300686,ACTIVE,100,0.23,3,0,0,0,0,0
00,120249717905560469,ACTIVE,100,0.23,10,0,1,0,0,0
00,120247744471800241,ACTIVE,200,0.23,15,0,0,0,0,0
00,120249807315540152,ACTIVE,80,0.23,22,0,0,0,0,0
00,120248361654700477,ACTIVE,100,0.23,8,0,0,0,0,0
00,120249470867260126,ACTIVE,80,0.23,12,0,1,0,0,0
00,120247223966660470,ACTIVE,10,0.23,2,0,0,0,0,0
00,120248492410110561,ACTIVE,280,0.22,18,1,1,0,0,0
00,120250050949360065,ACTIVE,94,0.22,2,0,0,0,0,0
00,120249666979560695,ACTIVE,184,0.21,13,0,0,0,0,0
00,120245906396800436,ACTIVE,190,0.21,16,0,1,0,0,0
00,120245559170180129,ACTIVE,100,0.21,10,0,2,0,0,0
00,120247205366420177,ACTIVE,88,0.2,4,0,0,0,0,0
00,120249861202960589,ACTIVE,231,0.19,21,1,0,0,0,0
00,120250330451220116,ACTIVE,100,0.19,4,0,0,0,0,0
00,120239930892250650,ACTIVE,500,0.19,3,0,0,0,0,0
00,120247215908240172,ACTIVE,100,0.19,9,0,0,0,0,0
00,120248428303370214,ACTIVE,50,0.19,6,0,0,0,0,0
00,120247116967370177,ACTIVE,101,0.19,10,2,0,0,0,0
00,120247066173290752,ACTIVE,300,0.19,21,0,1,1,0,0
00,120250078530660065,ACTIVE,94,0.18,5,0,1,0,0,0
00,120247666675970677,ACTIVE,80,0.18,15,0,0,0,0,0
00,120250353178530351,ACTIVE,80,0.17,13,1,2,1,1,34.86
00,120252301916990368,ACTIVE,135,0.17,5,0,1,0,0,0
00,120247522875140474,ACTIVE,120,0.17,3,0,0,0,0,0
00,120249780333320544,ACTIVE,80,0.16,9,0,0,0,0,0
00,120246408526110686,ACTIVE,100,0.16,4,0,0,0,0,0
00,120251767245490769,ACTIVE,250,0.16,12,0,0,0,0,0
00,120247524529490752,ACTIVE,364,0.16,11,0,0,0,0,0
00,120250660044160100,ACTIVE,300,0.16,12,2,1,0,0,0
00,120248545662610477,ACTIVE,100,0.16,5,0,0,0,0,0
00,120249011925760303,ACTIVE,80,0.16,4,1,1,0,0,0
00,120246791587200455,ACTIVE,146,0.15,5,0,2,0,0,0
00,120247731432660320,ACTIVE,100,0.15,13,0,1,0,0,0
00,120248468838250006,ACTIVE,80,0.15,2,0,0,0,0,0
00,120251014949960319,ACTIVE,100,0.15,13,0,0,0,0,0
00,120248681187360509,ACTIVE,200,0.15,11,0,0,0,0,0
00,120249253674880462,ACTIVE,80,0.14,4,0,0,0,0,0
00,120248615128080214,ACTIVE,135,0.14,11,0,0,0,0,0
00,120249523562880116,ACTIVE,52,0.14,5,0,0,0,0,0
00,120250857951500725,ACTIVE,100,0.14,9,0,0,0,0,0
00,120250879849910392,ACTIVE,100,0.14,8,0,0,0,0,0
00,120247746919310677,ACTIVE,123,0.14,6,0,0,0,0,0
00,120250191441070663,ACTIVE,100,0.14,4,0,0,0,0,0
00,120252524456000722,ACTIVE,40,0.14,6,0,0,0,0,0
00,120247516592800470,ACTIVE,10,0.13,1,0,0,0,0,0
00,120249447109280642,ACTIVE,123,0.13,5,0,1,1,0,0
00,120249543839560354,ACTIVE,80,0.13,9,0,0,0,0,0
00,120249773521790455,ACTIVE,136,0.13,4,0,0,0,0,0
00,120247296233760320,ACTIVE,128,0.13,3,0,0,0,0,0
00,120249773521770455,ACTIVE,136,0.13,10,0,0,0,0,0
00,120252205063890166,ACTIVE,30,0.13,7,1,2,0,0,0
00,120246299672740751,ACTIVE,800,0.12,9,0,1,0,0,0
00,120248387124610175,ACTIVE,146,0.12,17,0,0,0,0,0
00,120250997565950127,ACTIVE,100,0.12,3,0,1,0,0,0
00,120248184540550090,ACTIVE,777,0.12,7,0,0,0,0,0
00,120247380153090677,ACTIVE,429,0.12,6,0,0,0,0,0
00,120244643680750544,ACTIVE,80,0.12,7,0,0,0,0,0
00,120250659867470100,ACTIVE,500,0.12,3,1,1,0,0,0
00,120247336167910474,ACTIVE,100,0.11,3,0,0,0,0,0
00,120252820408840045,ACTIVE,250,0.11,3,0,0,0,0,0
00,120248615119080214,ACTIVE,135,0.11,4,0,0,0,0,0
00,120250496641110365,ACTIVE,60,0.11,2,0,0,0,0,0
00,120247319362190032,ACTIVE,100,0.11,4,1,1,0,0,0
00,120250337858370100,ACTIVE,500,0.11,9,0,0,0,0,0
00,120246023777450751,ACTIVE,300,0.1,2,0,0,0,0,0
00,120249470945610126,ACTIVE,300,0.1,7,0,1,0,0,0
00,120250153634770116,ACTIVE,250,0.1,10,0,0,0,0,0
00,120247205366800177,ACTIVE,88,0.1,4,0,0,0,0,0
00,120246921246130533,ACTIVE,100,0.1,8,0,2,0,0,0
00,120242694742870146,ACTIVE,176,0.09,9,0,0,0,0,0
00,120244270293390320,ACTIVE,120,0.09,11,1,2,0,0,0
00,120246024108390751,ACTIVE,300,0.09,3,0,1,0,0,0
00,120247898405530097,ACTIVE,160,0.09,7,0,0,0,0,0
00,120250110334530116,ACTIVE,70,0.09,7,0,0,0,0,0
00,120247763049680707,ACTIVE,80,0.09,2,0,0,0,0,0
00,120247624307750032,ACTIVE,250,0.09,3,0,0,0,0,0
00,120246345569010686,ACTIVE,100,0.08,1,0,0,0,0,0
00,120250676189930100,ACTIVE,89,0.08,5,0,0,0,0,0
00,120248338624550629,ACTIVE,110,0.08,14,0,0,0,0,0
00,120251838180570057,ACTIVE,100,0.08,2,0,1,0,0,0
00,120250386214960100,ACTIVE,300,0.08,8,0,0,0,0,0
